Category,Text
3d-designer,"Contact [email protected] +49 170 1234567 Skills • 3D Modeling • Animation • Blender • Maya • Adobe Creative Suite • Visual Communication Anna Müller Berlin, Germany | himalayas.app/@annamueller Creative and detail-oriented Junior 3D Designer with a passion for visual storytelling and a strong foundation in 3D modeling and animation. Proficient in industry-standard software and dedicated to delivering high-quality designs that engage and captivate audiences. Professional Experience VisualWorks Berlin, Germany Junior 3D Designer Jun 2022 - Present Collaborated with senior designers to create 3D models for marketing campaigns, resulting in a 30% increase in customer engagement. Assisted in the development of animations for product presentations, enhancing visual appeal. Utilized Blender and Maya to produce high-quality 3D assets under tight deadlines. Creative Studio Hamburg, Germany 3D Design Intern Mar 2021 - May 2022 Supported the design team in creating 3D graphics for client projects, contributing to successful pitches. Learned to use Adobe Creative Suite for post-processing and enhancing 3D renders. Participated in brainstorming sessions, providing fresh ideas for design concepts. Education Berlin University of the Arts Berlin, Germany B.A. in Graphic Design 2018 - 2022 Focused on digital media and 3D design. Completed a thesis on the impact of 3D visualization in modern advertising."
3d-modeler,"Contact [email protected] +81 (90) 1234-5678 Skills • 3D Modeling • Texturing • Team Leadership • Maya • ZBrush • Blender • Asset Optimization • Animation Principles Takashi Yamamoto Tokyo, Japan | himalayas.app/@takashiyamamoto Creative and detail-oriented 3D Modeling Supervisor with over 10 years of experience in the animation and gaming industries. Proven track record of leading teams to produce visually stunning 3D assets, enhancing project quality and efficiency through innovative modeling techniques and collaborative workflows. Professional Experience PixelCraft Studios Tokyo, Japan 3D Modeling Supervisor May 2020 - Present Supervised a team of 12 3D artists, ensuring the timely delivery of high-quality 3D models for multiple AAA projects. Implemented new modeling workflows that increased productivity by 30% and reduced asset creation time. Collaborated with directors and game designers to align 3D art with project vision, resulting in a 15% improvement in project approval ratings. DreamForge Animations Osaka, Japan Senior 3D Modeler Jun 2015 - Apr 2020 Created detailed 3D models and textures for animated films, contributing to projects that won multiple industry awards. Mentored junior artists, providing training in advanced modeling techniques and software usage. Optimized existing models for better performance in animation, reducing render times by 25%. Education Tokyo University of the Arts Tokyo, Japan B.A. in Animation and Multimedia Arts 2008 - 2012 Focused on 3D modeling, animation techniques, and digital art. Completed a capstone project on character design and animation."
3d-modeler,"Contact [email protected] +81 (90) 1234-5678 Skills • 3D Modeling • Texturing • ZBrush • Maya • Unity • Game Design • Team Leadership • Visual Effects Hiroshi Tanaka Tokyo, Japan | himalayas.app/@hiroshit Creative and detail-oriented Lead 3D Modeler with over 10 years of experience in the gaming industry. Proven track record of leading teams to produce visually stunning and optimized 3D models, ensuring seamless integration into various platforms. Professional Experience Bandai Namco Entertainment Tokyo, Japan Lead 3D Modeler Mar 2020 - Present Led a team of 8 modelers in the development of 3D assets for top-tier gaming titles, contributing to a 30% increase in production efficiency. Implemented new modeling techniques that improved texture detail by 25%, enhancing the overall visual quality of games. Collaborated with game designers and animators to create immersive environments, resulting in a 15% increase in player engagement. Square Enix Osaka, Japan Senior 3D Modeler Jun 2015 - Feb 2020 Created high-fidelity 3D character models and environments for award-winning RPGs, receiving multiple nominations for visual excellence. Optimized 3D assets for performance across platforms, reducing load times by 20% without compromising quality. Trained junior modelers in advanced modeling techniques and software tools, fostering a culture of learning and growth. Education Tokyo University of the Arts Tokyo, Japan B.F.A. in 3D Animation 2008 - 2012 Specialized in digital modeling and animation, with a focus on game design and interactive media."
3d-modeler,"Contact [email protected] +91 (987) 654-3210 Skills • 3D Modeling • ZBrush • Maya • Substance Painter • Game Design • Texturing • Rigging Rahul Sharma Hyderabad, India | himalayas.app/@rahulsharma Creative and detail-oriented Senior 3D Modeler with over 10 years of experience in the gaming and film industry. Proven track record of delivering high-quality 3D assets that enhance visual storytelling and user experience. Professional Experience Epic Games Hyderabad, India Senior 3D Modeler Jun 2021 - Present Created realistic 3D models for AAA game titles, contributing to a 30% increase in player engagement Collaborated with cross-functional teams to optimize asset pipelines, reducing production time by 25% Mentored junior modelers, enhancing team skills and cohesion through regular workshops Ubisoft Pune, India 3D Modeler Jan 2016 - May 2021 Designed high-quality character models for various game genres, improving overall aesthetic quality of the titles Worked closely with animators to ensure models met rigging and animation requirements Conducted regular feedback sessions that led to a 15% improvement in asset quality through iterative design Education National Institute of Design Ahmedabad, India B.F.A. in Animation 2010 - 2014 Focused on 3D modeling and animation techniques. Developed a final project that received accolades in national design competitions."
3d-modeler,"Contact [email protected] +33 1 23 45 67 89 Skills • Maya • ZBrush • 3ds Max • Substance Painter • Blender • Texture Mapping • Game Engines (Unity, Unreal) Lucas Martin Paris, France | himalayas.app/@lucasmartin Creative and detail-oriented 3D Modeler with over 5 years of experience in the gaming and film industries. Proficient in various modeling software and techniques, with a proven track record of delivering high-quality 3D assets that enhance visual storytelling and gameplay. Professional Experience Ubisoft Paris, France 3D Modeler Mar 2021 - Present Created over 200 detailed 3D models for AAA game titles, ensuring high fidelity and performance optimization. Collaborated with the art director to design and implement realistic textures and materials, resulting in a 30% increase in player engagement. Played a key role in the development of the game engine pipeline, improving asset integration speed by 25%. DICE Stockholm, Sweden Junior 3D Artist Jan 2018 - Feb 2021 Assisted in the creation of 3D assets for popular gaming titles, focusing on character and environment modeling. Utilized ZBrush and Maya to develop high-poly and low-poly models, resulting in a 20% reduction in production time. Participated in design reviews and provided creative input that enhanced the visual quality of the projects. Education Gobelins, l'école de l'image Paris, France B.A. in Animation and Visual Effects 2014 - 2017 Focused on 3D modeling, animation, and visual effects. Completed a capstone project creating a short animated film that received recognition at local film festivals."
a-p-engineer,"Contact [email protected] +1 (555) 987-6543 Skills • Aircraft Design • Performance Analysis • CFD • FEA • Team Leadership • Regulatory Compliance • Project Management • Aerospace Engineering Michael Thompson Toronto, ON | himalayas.app/@michaelthompson Dynamic and results-oriented Chief A&P Engineer with over 12 years of experience in aerospace engineering, specializing in aircraft design and advanced performance analysis. Proven track record of leading engineering teams to deliver innovative solutions and enhance aircraft performance while ensuring compliance with safety regulations. Professional Experience Bombardier Aerospace Toronto, ON Chief A&P Engineer May 2020 - Present Oversee a team of 50 engineers in the design and validation of new aircraft systems, resulting in a 30% improvement in performance metrics. Implemented advanced computational fluid dynamics (CFD) techniques, reducing aerodynamic drag by 15% on new aircraft models. Led cross-functional collaboration with manufacturing teams to enhance production efficiency, achieving a 20% reduction in time-to-market for new aircraft. Airbus Montreal, QC Senior A&P Engineer Mar 2015 - Apr 2020 Developed and executed performance optimization programs for A320 family, improving fuel efficiency by up to 10%. Collaborated with certification teams to ensure compliance with regulatory standards, contributing to successful aircraft certifications. Mentored junior engineers, fostering a culture of innovation and continuous improvement within the team. Boeing Winnipeg, MB A&P Engineer Jun 2011 - Feb 2015 Conducted structural analysis and performance testing for the 737 MAX, contributing to enhanced safety and reliability. Utilized finite element analysis (FEA) to assess aircraft components, leading to design improvements that reduced material costs by 8%. Participated in multidisciplinary teams to address engineering challenges, successfully delivering projects on time and within budget. Education McGill University Montreal, QC M.Eng. Aerospace Engineering 2009 - 2011 Focused on aerodynamics and propulsion systems, with a thesis on advanced materials for aircraft structures. University of Toronto Toronto, ON B.Eng. Mechanical Engineering 2005 - 2009 Emphasis on fluid mechanics and thermodynamics, graduated with honors."
a-p-engineer,"Contact [email protected] +34 612 345 678 Skills • Aerodynamics • Aircraft Systems • Structural Analysis • Team Leadership • Project Management • CFD • Compliance Regulations Carlos Martínez Madrid, Spain | himalayas.app/@carlosmartinez Dynamic Lead A&P Engineer with over 10 years of experience in aerospace engineering, specializing in aircraft systems design and aerodynamics. Proven track record of leading engineering teams to deliver innovative solutions that enhance aircraft performance and safety. Professional Experience Airbus Madrid, Spain Lead A&P Engineer Feb 2019 - Present Directed a team of 15 engineers to develop advanced aircraft systems for the A320 family, improving fuel efficiency by 15%. Implemented new aerodynamic designs that reduced drag by 10%, enhancing overall aircraft performance. Collaborated with cross-functional teams to ensure compliance with safety regulations and industry standards. Boeing Seville, Spain A&P Engineer May 2014 - Jan 2019 Designed and tested aircraft systems for the 737 MAX, contributing to a successful certification process. Conducted aerodynamic analysis that led to a 12% improvement in overall aircraft efficiency. Coordinated with manufacturing teams to optimize assembly processes, reducing production time by 20%. Education Universidad Politécnica de Madrid Madrid, Spain M.Sc. Aerospace Engineering 2010 - 2012 Focused on aerodynamics and propulsion systems. Completed a thesis on advanced aerodynamic modeling techniques."
a-p-engineer,"Contact [email protected] +39 06 1234 5678 Skills • Aircraft Performance Analysis • Systems Engineering • CFD • Avionics Integration • Project Management Marco Rossi Rome, Italy | himalayas.app/@marcorossi Highly skilled Senior A&P Engineer with over 10 years of experience in aerospace engineering, specializing in aircraft performance analysis and systems integration. Proven track record of enhancing aircraft efficiency and reliability through innovative engineering solutions and cross-functional collaboration. Professional Experience Leonardo S.p.A. Rome, Italy Senior A&P Engineer Mar 2020 - Present Led a team of engineers in optimizing the aerodynamic performance of the M-346 training aircraft, resulting in a 15% reduction in fuel consumption. Developed and implemented aircraft performance models for new designs, enhancing predictive accuracy by 25%. Collaborated with cross-functional teams to integrate advanced avionics systems into existing aircraft, improving operational capabilities. Airbus Turin, Italy A&P Engineer Jan 2015 - Feb 2020 Conducted performance assessments for the A350 aircraft, contributing to design enhancements that improved range and efficiency. Participated in the certification process for new aircraft models, ensuring compliance with safety regulations. Utilized computational fluid dynamics (CFD) to analyze airflow and optimize aircraft structure. Education Politecnico di Milano Milan, Italy M.Sc. Aerospace Engineering 2012 - 2014 Specialized in aerodynamics and aircraft performance. Completed thesis on optimization of aircraft fuel efficiency."
a-p-engineer,"Contact [email protected] +49 (151) 2345-6789 Skills • CATIA • ANSYS • MATLAB • Structural Analysis • Aerodynamics • Technical Documentation Maximilian Müller Hamburg, Germany | himalayas.app/@maximilianmueller Detail-oriented Junior A&P Engineer with a solid foundation in aircraft systems and structural analysis. Proven ability to support engineering teams in design and testing phases, ensuring compliance with safety and regulatory standards. Professional Experience Airbus Hamburg, Germany Junior A&P Engineer Feb 2022 - Present Assisted in the design and validation of aircraft structure modifications, improving performance by 15% Conducted detailed stress analysis on wing components, ensuring adherence to safety standards Collaborated with cross-functional teams to streamline testing procedures, reducing project timelines by 20% Lufthansa Technik Hamburg, Germany A&P Engineering Intern Jun 2021 - Dec 2021 Supported senior engineers in conducting maintenance checks and inspections on various aircraft systems Utilized CAD software to assist in the design of repair solutions for structural components Participated in safety audits, contributing to a 10% reduction in compliance issues Education Technische Universität Hamburg Hamburg, Germany B.Sc. Aerospace Engineering 2018 - 2022 Focused on aerodynamics, aircraft structures, and systems engineering. Completed a capstone project on lightweight materials for aircraft design."
a-p-mechanic,"Contact [email protected] +1 (555) 987-6543 Skills • Aircraft Maintenance • Team Leadership • Safety Compliance • Troubleshooting • FAA Regulations • Maintenance Tracking Systems Michael Johnson Dallas, TX | himalayas.app/@michaeljohnson Dedicated Lead A&P Mechanic with over 10 years of experience in the aviation industry, specializing in aircraft maintenance and repair. Proven track record of leading teams to enhance operational efficiency and uphold the highest safety standards. Professional Experience Skyward Aviation Dallas, TX Lead A&P Mechanic Mar 2020 - Present Supervised a team of 15 mechanics, ensuring timely completion of maintenance tasks on a fleet of 30+ aircraft Implemented a new maintenance tracking system that improved efficiency by 30% and reduced downtime Conducted regular training sessions which resulted in a 25% reduction in safety incidents AeroTech Services Houston, TX A&P Mechanic Jun 2015 - Feb 2020 Performed routine and emergency maintenance on various aircraft, ensuring compliance with FAA regulations Assisted in the development of maintenance procedures that enhanced reliability and performance Collaborated with engineering teams to troubleshoot and resolve complex mechanical issues Education Dallas College Dallas, TX Associate of Applied Science in Aviation Maintenance Technology 2012 - 2014 Comprehensive program focusing on aircraft systems, components, and safety regulations."
ac-dc-rewinder,"Contact [email protected] +1 (555) 987-6543 Skills • Motor Rewinding • Electrical Troubleshooting • Schematic Interpretation • Safety Compliance • Team Collaboration Emily Johnson Houston, TX | himalayas.app/@emilyjohnson Detail-oriented Junior AC/DC Rewinder with over 2 years of experience in the maintenance and repair of electrical machines. Proven ability to efficiently troubleshoot and rewind AC and DC motors, contributing to enhanced operational efficiency and equipment longevity. Professional Experience ElectroTech Solutions Houston, TX Junior AC/DC Rewinder Jan 2022 - Present Successfully rewound over 100 AC/DC motors, improving operational efficiency by 25%. Collaborated with senior technicians to diagnose and resolve electrical faults in various machinery. Maintained accurate records of repairs and rewinding processes to ensure compliance with safety standards. PowerWorks Inc. Dallas, TX Electrical Technician Intern Jun 2021 - Dec 2021 Assisted in the testing and troubleshooting of electric motors and generators. Gained hands-on experience with rewinding techniques under the supervision of experienced technicians. Learned to interpret electrical schematics and conduct maintenance on various electrical systems. Education Houston Community College Houston, TX Associate of Applied Science in Electrical Engineering Technology 2020 - 2022 Focused on electrical machinery, motor control, and circuit analysis. Completed hands-on training in motor rewinding and repair."
ai-consultant,"Contact [email protected] +27 82 123 4567 Skills • Artificial Intelligence • Machine Learning • Data Analytics • Business Strategy • Project Management • Stakeholder Engagement John Mthembu Johannesburg, South Africa | himalayas.app/@johnmthembu Innovative AI Strategy Consultant with over 6 years of experience in advising organizations on AI implementation and strategy. Proven track record of developing AI solutions that enhance operational efficiency and drive revenue growth, with a strong focus on aligning AI initiatives with business objectives. Professional Experience DataVision Johannesburg, South Africa AI Strategy Consultant Mar 2021 - Present Developed AI-driven strategies for clients across various sectors, resulting in an average 30% increase in process efficiency. Facilitated workshops and training sessions for over 200 employees on AI best practices and implementation. Collaborated with cross-functional teams to integrate AI solutions into existing business processes, achieving a 20% reduction in operational costs. Tech Innovators Cape Town, South Africa AI Consultant Jan 2018 - Feb 2021 Advised Fortune 500 companies on AI adoption strategies, leading to successful project implementations valued at over $5M. Conducted data analysis and machine learning model development to optimize client marketing strategies, improving conversion rates by 25%. Authored several white papers on AI trends and best practices, enhancing the company’s thought leadership in the industry. Education University of Cape Town Cape Town, South Africa M.Sc. Artificial Intelligence 2015 - 2017 Specialized in machine learning and data science, with a thesis focused on predictive analytics in business environments."
ai-consultant,"Contact [email protected] +39 06 1234 5678 Skills • Machine Learning • Data Analytics • NLP • Predictive Modeling • Deep Learning • Python • R • Business Intelligence Luca Rossi Milan, Italy | himalayas.app/@luca.rossi Dynamic Senior AI Consultant with over 10 years of experience in deploying AI solutions across various industries. Proficient in machine learning algorithms, data analysis, and business intelligence, with a proven track record of helping organizations leverage data for strategic decision-making. Professional Experience DataGenius Milan, Italy Senior AI Consultant May 2021 - Present Designed and implemented machine learning models that increased client revenue by 25% through predictive analytics. Led a team of data scientists in developing AI-driven solutions for healthcare, resulting in improved patient outcomes. Conducted workshops and training sessions for clients, enhancing their understanding of AI applications in business. Tech Innovations S.p.A. Rome, Italy AI Consultant Jan 2016 - Apr 2021 Developed AI strategies for multiple clients, improving operational efficiency by up to 30%. Implemented natural language processing (NLP) tools to enhance customer service operations. Collaborated with cross-functional teams to integrate AI solutions into existing business processes. Education Politecnico di Milano Milan, Italy M.S. Artificial Intelligence 2012 - 2014 Specialized in machine learning and data mining, with several publications in top-tier AI conferences. Università degli Studi di Roma Rome, Italy B.S. Computer Science 2008 - 2012 Focused on software development and algorithms, graduated with honors."
